src|alt|url|title|desc|cls
mhsunbreak.png|Espinas from Monster Hunter: Rise Sunbreak|https://www.monsterhunter.com/content/sunbreak-monsterquiz/en/|You most resemble ⌈Espinas⌋|Just like how Espinas uses its body covered in thorns to keep enemies at bay while it snores loudly, you're not easily flustered, and get along well with those that admire you. However, your confidence can cause you to let down your guard at times, so be careful that it doesn't get you into trouble.|mh-sunbreak
blackgarlic.png|I am Black Garlic! Sweet, patient, warm, and nurturing. The image links to Joro's garlic shrine|https://joro.nu/garlic/
ac.png|I am Dora, the normal mouse villager, squeaky!|https://dog-house.neocities.org/quiz/ac/villager_quiz
cheese.gif|I am American Cheese. I am a smooth, lightly colored, square-shaped, cheese. I am a classic simple cheese. I am cautious and practical and very down to earth.|https://cupped-expressions.net/cheese/quiz/
isopod.png|Cubaris Rubber Ducky. You are loved and adored by everyone around you! Kind and supportive, you look after the people in your life. Don't doubt yourself, you're stronger than you think!|https://casiopea.neocities.org/isopod/isopodquiz.html
rock.png|My ideal rock is \"smooth river rock?\". ough.... youre so relaxed....this rock is PERFECT for napping on.... it's warmed by the sun too... .yo....snzz|https://swiftyshq.neocities.org/fun/quiz/rock
fruitsalad.png|Happy to be a honeydew!|https://pennylovespandas.neocities.org/quiz/fruitsalad
blacksmith.gif|The blacksmith giveth me Angel's Edge, +10 Wisdom, +10 Intelligence. You exude pure compassion with a celestial grace. (Angel's Egg reference, btw.)|https://mudflower.earth/blacksmith/
cursed_object.png|I am a painted rock! Wait, this isn't cursed at all. It's probably part of some kind of geo-caching game, likely left by a child or an adult with child-like wonder. It's a small way of spreading joy in this world. You are a kind and thoughtful person who seems to be prepared for any occasion. You never hesitate to help someone in need, whether that's cherring them up when they're down or offering advice when they feel lost. Some might even refer to you as a \"mom friend\" (gender neutral).|https://linwood.neocities.org/quiz
cup.png|You are rat cup. Just like you: resourceful, creative, and charming.|https://chilblands.neocities.org/informs/cup
rose.png|I am a Centifolia Rose. You enjoy things that please the senses, whether that's a daily little treat or a collection that brings you joy. You like to indulge, because what's the point of life if not to have a good time!|https://star-thorns.neocities.org/parlour/rosequiz
sweetrice.png|You are sweet rice. You're so nice and pure. You're a lovely person and people love to be around you. Sometimes you're way too nice though...|https://rice.place/quiz.html
romanian_saying.png|\"Tara arde si baba se piaptana.\" The country is on fire, and the old lady is brushing her hair. A saying about nonchalant people who only care about aura farming because they're just that cool.|https://velvetmoth.neocities.org/subPages/quizRomanianSayings
moth.png|You're a Pepper Moth! You're a true problem solver. Adaptable, perseverent, and always ready for anything! You might act like you know everything, but to your credit you do end up being right most of the time.|https://velvetmoth.neocities.org/subPages/quizMoth
